64	188	66
166	125	25
78	127	21
64	177	66
36	143	53
161	181	9
185	199	73
98	203	45
48	113	47
45	187	51
81	209	62
230	152	69
90	175	37
166	178	17
66	83	60
54	106	34
101	166	67
69	175	36
232	129	66
83	201	24
160	184	21
197	173	71
157	152	13
76	154	56
176	200	40
64	197	37
175	182	83
206	142	38
224	125	40
80	134	23
159	196	34
195	180	33
166	191	73
215	170	29
86	200	33
47	108	38
81	107	58
64	197	22
169	194	70
179	177	17
65	123	41
82	184	11
49	170	61
50	163	57
85	191	27
173	209	56
178	183	47
226	165	68
201	144	47
49	190	74
88	207	39
198	171	36
58	202	43
174	144	30
190	165	76
201	191	41
191	108	30
190	169	39
81	193	58
193	107	38
54	146	25
204	201	69
191	185	49
84	211	36
174	158	27
197	139	27
179	91	45
214	152	40
196	199	61
78	175	16
50	190	68
167	187	22
44	150	69
167	122	26
95	187	51
72	194	46
170	169	23
92	177	7
210	168	63
164	201	62
99	195	39
190	181	14
181	204	49
67	136	24
43	172	60
218	170	46
167	123	30
66	183	75
94	153	62
29	172	72
199	144	16
62	120	25
181	203	60
65	178	57
71	211	63
200	101	44
54	187	39
36	136	51
203	188	55
186	98	45
68	178	32
97	167	58
70	129	37
92	194	48
84	147	72
66	182	68
69	203	74
64	193	77
67	165	65
171	180	6
92	176	6
167	142	18
46	181	30
77	188	10
50	97	39
87	190	35
67	77	46
22	137	76
77	182	32
79	89	34
65	182	69
64	191	35
185	129	22
96	190	44
94	85	37
82	214	57
55	126	52
80	131	40
184	190	42
188	155	78
207	171	17
173	115	31
61	171	40
224	172	49
192	189	71
191	126	41
82	146	61
166	193	41
32	112	69
195	111	43
100	174	43
185	119	28
202	140	17
178	177	16
94	179	72
76	126	28
56	165	69
180	200	58
232	118	70
169	147	77
196	189	22
182	202	37
199	177	83
165	192	53
30	145	73
84	110	42
72	174	9
190	177	52
49	171	28
184	143	45
82	151	59
74	102	51
223	158	49
62	151	29
191	110	39
169	178	8
88	96	51
85	199	79
74	198	18
64	176	12
46	172	72
93	177	8
165	148	22
207	181	35
179	195	50
198	165	49
76	155	55
214	143	54
67	185	61
87	184	29
187	158	54
228	119	69
85	190	81
64	176	11
55	193	67
41	190	67
78	164	13
101	181	47
82	192	78
174	175	33
64	188	65
89	96	50
56	178	64
215	156	64
191	170	31
55	101	54
49	184	81
78	210	61
56	192	66
91	160	19
153	177	11
61	164	73
187	91	45
77	129	20
103	169	24
64	202	58
209	196	67
92	181	12
82	81	62
68	189	79
91	86	35
70	174	53
87	97	35
215	143	27
59	131	64
38	189	59
108	183	31
53	148	49
155	183	18
166	183	10
83	98	43
50	153	34
201	185	32
167	125	24
84	175	57
76	137	26
38	124	55
201	164	40
57	128	24
186	125	26
186	174	51
85	157	30
173	196	48
98	164	78
213	110	58
45	192	79
175	170	63
55	181	78
165	197	15
85	110	30
178	186	84
210	140	63
220	137	42
184	174	56
79	104	39
51	192	37
75	113	27
159	163	11
180	162	41
60	168	34
38	185	82
196	181	47
102	167	68
50	118	38
203	153	66
93	190	86
204	159	60
191	161	80
178	195	66
203	119	53
181	89	42
190	155	75
102	168	9
196	147	41
86	73	54
168	191	72
186	157	20
183	131	40
85	190	84
174	191	21
52	135	47
84	145	67
222	122	67
219	158	71
86	146	20
164	192	27
62	148	17
198	146	42
181	126	41
70	215	38
228	153	44
92	188	21
221	159	70
56	134	50
86	117	30
63	206	70
186	164	14
39	180	41
105	170	59
204	163	38
66	175	63
188	179	16
73	201	29
35	147	50
215	153	42
89	179	73
225	142	77
74	205	66
66	113	58
221	133	61
