 357	 305	 77	
 237	 296	 87	
 229	 300	 41	
 228	 252	 88	
 209	 268	 51	
 231	 306	 38	
 188	 239	 59	
 368	 251	 41	
 160	 286	 93	
 241	 275	 94	
 380	 282	 84	
 223	 274	 95	
 255	 263	 32	
 203	 247	 74	
 353	 300	 45	
 248	 260	 23	
 173	 279	 89	
 332	 272	 74	
 206	 296	 94	
 389	 274	 54	
 234	 300	 31	
 400	 240	 82	
 211	 276	 90	
 351	 316	 58	
 218	 300	 68	
 362	 303	 65	
 349	 310	 53	
 221	 298	 36	
 189	 189	 61	
 235	 291	 99	
 211	 272	 50	
 178	 243	 78	
 237	 296	 60	
 163	 247	 76	
 355	 299	 93	
 245	 257	 37	
 219	 274	 25	
 189	 303	 94	
 215	 310	 69	
 207	 304	 74	
 212	 272	 70	
 338	 229	 32	
 333	 258	 27	
 173	 262	 53	
 389	 269	 61	
 186	 218	 67	
 386	 279	 77	
 218	 231	 67	
 244	 303	 59	
 218	 297	 33	
 379	 221	 63	
 226	 290	 46	
 194	 263	 57	
 374	 285	 66	
 184	 265	 68	
 336	 250	 34	
 230	 311	 61	
 400	 237	 85	
 185	 274	 69	
 261	 285	 50	
 359	 273	 53	
 206	 242	 80	
 249	 261	 21	
 160	 218	 77	
 192	 220	 44	
 202	 292	 90	
 203	 245	 59	
 404	 249	 71	
 332	 273	 73	
 199	 298	 50	
 340	 282	 31	
 350	 297	 63	
 349	 302	 80	
 340	 232	 41	
 179	 297	 79	
 234	 309	 43	
 188	 298	 63	
 162	 231	 78	
 208	 294	 39	
 219	 294	 70	
 325	 295	 52	
 224	 252	 43	
 217	 253	 30	
 202	 208	 53	
 212	 307	 66	
 334	 278	 70	
 243	 302	 38	
 229	 265	 23	
 194	 229	 48	
 235	 260	 20	
 325	 293	 54	
 389	 241	 60	
 382	 293	 65	
 232	 273	 27	
 338	 245	 33	
 334	 282	 62	
 207	 308	 92	
 395	 259	 79	
 214	 236	 40	
 396	 254	 99	
 196	 310	 75	
 330	 261	 26	
 337	 280	 35	
 217	 289	 94	
 346	 301	 85	
 358	 311	 70	
 350	 290	 78	
 339	 273	 83	
 262	 283	 35	
 376	 296	 92	
 167	 257	 74	
 346	 253	 25	
 343	 283	 88	
 389	 241	 59	
 338	 281	 78	
 378	 277	 46	
 255	 275	 45	
 227	 311	 82	
 339	 307	 51	
 265	 274	 36	
 185	 233	 66	
 245	 296	 73	
 188	 223	 66	
 188	 241	 75	
 343	 282	 22	
 353	 288	 93	
 242	 268	 86	
 347	 293	 91	
 189	 307	 86	
 184	 278	 54	
 188	 291	 87	
 354	 300	 60	
 232	 272	 28	
 340	 272	 44	
 195	 272	 73	
 198	 306	 66	
 212	 287	 92	
 209	 311	 45	
 256	 273	 55	
 349	 209	 43	
 184	 248	 77	
 173	 291	 78	
 211	 297	 62	
 334	 291	 60	
 219	 311	 48	
 208	 286	 54	
 231	 315	 64	
 350	 308	 66	
 348	 244	 28	
 378	 266	 59	
 378	 231	 51	
 334	 294	 37	
 233	 273	 25	
 323	 268	 27	
 201	 313	 71	
 234	 299	 35	
 345	 245	 36	
 202	 305	 53	
 349	 305	 81	
 215	 267	 76	
 226	 312	 39	
 228	 273	 91	
 392	 277	 84	
 354	 287	 49	
 365	 303	 63	
 343	 248	 30	
 214	 226	 81	
 239	 294	 62	
 208	 287	 89	
 384	 284	 90	
 167	 257	 87	
 213	 301	 97	
 341	 272	 21	
 231	 309	 47	
