 82	 55	 72	
 233	 111	 52	
 72	 124	 78	
 79	 97	 61	
 60	 104	 54	
 56	 149	 69	
 179	 151	 74	
 212	 168	 89	
 106	 133	 6	
 207	 127	 73	
 70	 76	 56	
 227	 94	 89	
 195	 161	 50	
 108	 138	 46	
 231	 121	 68	
 108	 154	 28	
 225	 135	 47	
 89	 47	 76	
 85	 164	 53	
 91	 128	 71	
 222	 86	 64	
 194	 85	 54	
 196	 171	 30	
 57	 147	 59	
 195	 144	 17	
 220	 98	 57	
 31	 98	 59	
 47	 172	 64	
 31	 152	 75	
 15	 131	 87	
 234	 113	 66	
 49	 154	 54	
 90	 57	 78	
 85	 68	 54	
 95	 118	 10	
 181	 120	 20	
 231	 106	 73	
 39	 121	 47	
 82	 48	 71	
 175	 105	 27	
 31	 121	 52	
 182	 143	 57	
 89	 153	 11	
 76	 169	 56	
 97	 170	 38	
 77	 124	 13	
 54	 114	 47	
 57	 165	 26	
 160	 130	 20	
 86	 97	 27	
 212	 123	 22	
 176	 91	 26	
 168	 124	 13	
 56	 107	 57	
 95	 160	 32	
 197	 86	 51	
 38	 143	 61	
 204	 151	 48	
 215	 77	 51	
 80	 175	 44	
 199	 132	 20	
 207	 113	 47	
 36	 142	 72	
 33	 78	 74	
 199	 103	 31	
 193	 136	 27	
 211	 150	 53	
 52	 65	 58	
 72	 97	 42	
 208	 151	 27	
 34	 164	 80	
 194	 145	 16	
 185	 119	 19	
 80	 152	 22	
 196	 154	 24	
 216	 99	 56	
 75	 140	 53	
 108	 141	 14	
 206	 153	 78	
 60	 128	 64	
 47	 90	 64	
 105	 136	 15	
 212	 92	 73	
 224	 85	 79	
 98	 161	 88	
 176	 147	 72	
 89	 89	 67	
 120	 58	 48	
 49	 116	 25	
 162	 71	 41	
 100	 114	 21	
 105	 135	 11	
 205	 43	 79	
 180	 174	 34	
 200	 146	 33	
 69	 155	 36	
 176	 64	 46	
 180	 143	 58	
 176	 151	 11	
 50	 148	 71	
 197	 106	 52	
 90	 146	 72	
 188	 163	 37	
 66	 78	 44	
 87	 122	 14	
 61	 158	 25	
 96	 55	 59	
 55	 126	 36	
 99	 139	 76	
 102	 156	 20	
 176	 171	 89	
 182	 70	 51	
 217	 87	 62	
 235	 76	 96	
 66	 97	 33	
 115	 147	 42	
 189	 175	 46	
 84	 93	 66	
 47	 120	 69	
 193	 124	 18	
 193	 151	 25	
 53	 140	 38	
 176	 151	 14	
 194	 160	 49	
 87	 136	 36	
 117	 121	 25	
 46	 161	 76	
 196	 83	 60	
 172	 72	 46	
 204	 154	 77	
 193	 163	 19	
 223	 117	 65	
 36	 68	 64	
 190	 118	 52	
 163	 99	 25	
 184	 63	 55	
 157	 77	 34	
 211	 127	 28	
 73	 122	 75	
 112	 120	 16	
 223	 132	 29	
 104	 130	 14	
 219	 129	 44	
 86	 130	 10	
 84	 83	 75	
 100	 115	 26	
 62	 147	 18	
 74	 168	 34	
 185	 164	 45	
 210	 136	 18	
 60	 190	 91	
 69	 148	 36	
 164	 84	 33	
 103	 119	 15	
 178	 167	 33	
 104	 135	 13	
 167	 180	 48	
 74	 186	 66	
 207	 166	 57	
 102	 139	 17	
 204	 136	 16	
 190	 43	 67	
 231	 91	 50	
 80	 104	 19	
 51	 148	 70	
 69	 155	 37	
 198	 87	 33	
 185	 165	 65	
 80	 146	 9	
 88	 147	 13	
 35	 82	 59	
 105	 61	 55	
 185	 68	 49	
 208	 166	 62	
 32	 76	 67	
 109	 133	 61	
 211	 151	 52	
 67	 95	 41	
 38	 122	 67	
 33	 148	 55	
 196	 75	 64	
 178	 120	 19	
 166	 129	 21	
 88	 70	 52	
 68	 170	 47	
 91	 176	 75	
 79	 131	 68	
 40	 160	 64	
 95	 123	 14	
 75	 138	 16	
 104	 129	 17	
 65	 93	 68	
 58	 63	 79	
 157	 46	 60	
 93	 128	 21	
 77	 163	 63	
 104	 112	 19	
 101	 113	 20	
 197	 173	 36	
 198	 67	 59	
 201	 89	 65	
 82	 91	 54	
 202	 176	 64	
 76	 161	 29	
 73	 74	 64	
 90	 170	 86	
 48	 59	 73	
 207	 123	 17	
 54	 140	 39	
 93	 111	 39	
 193	 166	 61	
 205	 121	 55	
 57	 58	 68	
 51	 162	 39	
 193	 125	 17	
 199	 117	 66	
 40	 118	 40	
 69	 156	 52	
 122	 137	 29	
 97	 167	 58	
 199	 115	 23	
 71	 69	 67	
 168	 115	 18	
 211	 127	 29	
 219	 78	 50	
 85	 121	 17	
 181	 85	 42	
 55	 126	 19	
 42	 84	 67	
 41	 143	 33	
 228	 115	 85	
 177	 62	 43	
 111	 56	 61	
 40	 147	 66	
 230	 134	 59	
 83	 108	 19	
 193	 115	 78	
 185	 119	 26	
 175	 172	 31	
 86	 69	 47	
 95	 71	 41	
 194	 136	 32	
 95	 137	 12	
 111	 56	 60	
 191	 175	 43	
 85	 63	 45	
 57	 169	 56	
 190	 151	 14	
 81	 119	 35	
 228	 99	 66	
 188	 106	 20	
 200	 116	 21	
 97	 137	 17	
 192	 142	 9	
 65	 124	 43	
 172	 166	 57	
 186	 149	 21	
 108	 145	 21	
 105	 119	 18	
 170	 103	 24	
 85	 136	 35	
 70	 148	 35	
 172	 125	 28	
 98	 161	 30	
 38	 112	 75	
 60	 166	 62	
 183	 73	 52	
 174	 125	 27	
 195	 121	 16	
 176	 127	 77	
 185	 177	 52	
 96	 145	 35	
 196	 54	 56	
 175	 167	 88	
 194	 101	 24	
 109	 76	 31	
 75	 157	 41	
 58	 127	 16	
 203	 65	 61	
 169	 172	 41	
 206	 138	 56	
 91	 101	 23	
 228	 106	 40	
 86	 117	 24	
 34	 115	 73	
 176	 165	 37	
 186	 163	 61	
 215	 77	 70	
 225	 89	 55	
 99	 124	 36	
 212	 128	 34	
 82	 175	 45	
 113	 141	 43	
 194	 150	 52	
 199	 91	 64	
 70	 181	 43	
 197	 133	 11	
 80	 117	 33	
 188	 175	 58	
 209	 157	 80	
