 84	 55	 71	
 233	 108	 50	
 73	 125	 74	
 80	 97	 60	
 61	 102	 53	
 56	 149	 65	
 180	 152	 70	
 213	 168	 83	
 106	 133	 6	
 207	 126	 69	
 71	 76	 55	
 227	 93	 86	
 196	 160	 47	
 108	 138	 44	
 231	 120	 65	
 108	 154	 28	
 225	 131	 45	
 90	 48	 75	
 85	 163	 50	
 91	 129	 68	
 221	 84	 62	
 193	 85	 53	
 196	 170	 29	
 57	 147	 55	
 195	 144	 17	
 220	 96	 55	
 32	 95	 57	
 47	 171	 59	
 32	 151	 70	
 17	 131	 82	
 234	 112	 63	
 50	 154	 51	
 92	 57	 77	
 87	 69	 53	
 96	 118	 10	
 181	 120	 20	
 231	 104	 70	
 39	 119	 46	
 84	 48	 70	
 175	 105	 27	
 31	 118	 50	
 183	 143	 54	
 89	 153	 11	
 76	 169	 52	
 98	 169	 36	
 77	 124	 13	
 55	 112	 46	
 57	 163	 25	
 160	 130	 20	
 87	 98	 27	
 211	 124	 22	
 176	 92	 26	
 168	 124	 13	
 57	 105	 56	
 95	 160	 31	
 196	 86	 50	
 38	 143	 57	
 204	 151	 46	
 213	 76	 50	
 81	 174	 41	
 198	 132	 20	
 207	 112	 46	
 36	 141	 67	
 34	 76	 73	
 198	 104	 31	
 193	 136	 26	
 212	 149	 49	
 55	 65	 57	
 72	 96	 41	
 208	 149	 26	
 35	 164	 75	
 193	 144	 16	
 184	 119	 19	
 80	 151	 22	
 196	 153	 24	
 215	 98	 54	
 75	 140	 50	
 108	 141	 14	
 206	 152	 73	
 60	 128	 60	
 48	 88	 63	
 105	 136	 15	
 212	 91	 71	
 224	 83	 77	
 98	 162	 83	
 177	 148	 68	
 90	 89	 66	
 120	 58	 48	
 51	 116	 25	
 162	 72	 41	
 100	 114	 21	
 105	 135	 11	
 203	 43	 78	
 180	 173	 33	
 200	 146	 32	
 69	 154	 35	
 175	 65	 46	
 181	 143	 55	
 176	 151	 11	
 50	 148	 66	
 197	 106	 50	
 90	 147	 68	
 188	 163	 36	
 68	 78	 44	
 88	 122	 14	
 61	 157	 24	
 98	 55	 59	
 56	 125	 35	
 99	 141	 73	
 102	 156	 20	
 178	 172	 82	
 181	 71	 50	
 216	 86	 60	
 235	 76	 93	
 68	 97	 33	
 115	 147	 41	
 189	 174	 44	
 85	 93	 65	
 47	 120	 65	
 192	 124	 18	
 193	 150	 25	
 53	 138	 37	
 176	 150	 14	
 195	 159	 47	
 87	 136	 35	
 117	 122	 24	
 46	 161	 71	
 195	 83	 59	
 171	 72	 46	
 205	 154	 72	
 193	 162	 19	
 223	 116	 62	
 38	 66	 63	
 190	 118	 50	
 163	 99	 25	
 183	 64	 54	
 157	 78	 34	
 210	 127	 28	
 73	 123	 71	
 113	 120	 16	
 222	 131	 29	
 104	 130	 14	
 219	 128	 43	
 86	 130	 10	
 85	 83	 73	
 101	 115	 26	
 63	 146	 18	
 73	 167	 33	
 185	 164	 43	
 209	 136	 18	
 61	 190	 84	
 69	 147	 35	
 164	 85	 33	
 103	 119	 15	
 178	 167	 32	
 104	 135	 13	
 167	 179	 46	
 74	 185	 61	
 208	 165	 53	
 102	 139	 17	
 203	 136	 16	
 188	 43	 67	
 229	 89	 49	
 81	 105	 19	
 51	 148	 66	
 69	 154	 36	
 197	 88	 33	
 186	 165	 61	
 80	 145	 9	
 88	 147	 13	
 37	 79	 58	
 106	 62	 55	
 183	 68	 49	
 208	 165	 58	
 34	 74	 66	
 109	 135	 59	
 212	 150	 49	
 68	 95	 41	
 38	 122	 63	
 34	 147	 52	
 195	 75	 63	
 178	 120	 19	
 165	 129	 20	
 90	 70	 52	
 69	 169	 44	
 91	 176	 69	
 79	 132	 65	
 40	 159	 60	
 95	 123	 14	
 76	 137	 16	
 104	 129	 17	
 66	 92	 67	
 60	 63	 78	
 157	 47	 60	
 94	 128	 21	
 77	 163	 59	
 104	 112	 19	
 101	 113	 20	
 197	 173	 35	
 196	 67	 58	
 200	 89	 63	
 83	 91	 53	
 202	 175	 60	
 76	 161	 28	
 75	 74	 63	
 91	 170	 81	
 50	 58	 72	
 206	 123	 17	
 54	 138	 38	
 93	 111	 38	
 194	 166	 57	
 205	 120	 53	
 59	 58	 67	
 50	 160	 37	
 192	 125	 17	
 199	 117	 63	
 41	 116	 39	
 70	 155	 49	
 122	 137	 28	
 97	 167	 55	
 198	 115	 23	
 73	 69	 66	
 168	 115	 18	
 210	 127	 29	
 217	 77	 49	
 86	 121	 17	
 180	 85	 42	
 57	 125	 19	
 44	 82	 66	
 42	 142	 32	
 228	 114	 81	
 176	 63	 43	
 113	 56	 61	
 40	 146	 62	
 230	 133	 56	
 84	 108	 19	
 194	 115	 75	
 184	 119	 26	
 175	 171	 30	
 87	 70	 47	
 96	 71	 41	
 193	 135	 32	
 95	 137	 12	
 112	 57	 60	
 191	 174	 41	
 86	 64	 45	
 58	 168	 52	
 190	 150	 14	
 81	 119	 35	
 227	 97	 63	
 187	 106	 20	
 199	 116	 21	
 97	 137	 17	
 191	 142	 9	
 65	 123	 42	
 173	 166	 54	
 186	 148	 21	
 108	 145	 21	
 105	 119	 18	
 170	 103	 24	
 85	 136	 34	
 70	 147	 34	
 172	 125	 28	
 98	 161	 30	
 38	 112	 71	
 60	 166	 58	
 182	 74	 51	
 174	 125	 27	
 194	 121	 16	
 177	 128	 74	
 185	 176	 49	
 96	 145	 34	
 194	 55	 55	
 177	 168	 81	
 193	 102	 24	
 109	 76	 31	
 74	 155	 39	
 60	 126	 16	
 201	 65	 60	
 169	 172	 40	
 207	 137	 53	
 91	 102	 23	
 227	 107	 39	
 87	 117	 24	
 34	 115	 69	
 176	 165	 36	
 187	 163	 57	
 214	 76	 68	
 224	 86	 54	
 99	 124	 36	
 212	 127	 33	
 83	 174	 42	
 113	 141	 42	
 195	 149	 49	
 198	 91	 62	
 71	 180	 40	
 197	 133	 11	
 80	 117	 32	
 188	 174	 54	
 209	 156	 74	
