 191	 269	 84	
 344	 251	 94	
 139	 198	 83	
 179	 262	 95	
 348	 195	 68	
 172	 149	 47	
 340	 220	 46	
 162	 182	 58	
 365	 244	 100	
 193	 284	 101	
 334	 178	 71	
 298	 249	 102	
 200	 162	 53	
 337	 207	 82	
 290	 234	 72	
 328	 141	 47	
 169	 139	 95	
 214	 167	 82	
 344	 240	 101	
 233	 259	 71	
 159	 209	 66	
 234	 241	 88	
 148	 221	 98	
 362	 183	 73	
 216	 270	 80	
 305	 270	 79	
 336	 168	 43	
 323	 237	 104	
 169	 139	 76	
 297	 251	 95	
 302	 147	 48	
 341	 251	 84	
 241	 100	 74	
 217	 220	 32	
 176	 206	 99	
 326	 260	 56	
 179	 199	 49	
 223	 220	 42	
 207	 182	 80	
 333	 239	 82	
 181	 155	 75	
 357	 194	 53	
 296	 113	 49	
 324	 235	 70	
 365	 227	 76	
 206	 113	 79	
 223	 127	 69	
 346	 245	 73	
 279	 108	 60	
 209	 247	 100	
 200	 157	 55	
 223	 197	 37	
 165	 153	 63	
 361	 165	 97	
 167	 202	 79	
 156	 208	 81	
 341	 169	 55	
 332	 239	 75	
 347	 235	 93	
 335	 186	 84	
 318	 253	 60	
 293	 226	 85	
 177	 132	 86	
 181	 219	 44	
 227	 209	 97	
 293	 202	 38	
 157	 273	 99	
 318	 275	 94	
 173	 144	 66	
 293	 123	 52	
 335	 223	 38	
 232	 215	 85	
 150	 212	 59	
 210	 278	 96	
 367	 222	 90	
 341	 209	 61	
 189	 266	 68	
 207	 120	 71	
 280	 114	 57	
 340	 126	 81	
 324	 182	 75	
 357	 194	 52	
 351	 221	 92	
 218	 237	 36	
 361	 230	 82	
 338	 182	 90	
 162	 244	 57	
 360	 236	 103	
 156	 157	 65	
 291	 118	 69	
 225	 259	 74	
 227	 247	 79	
 338	 206	 50	
 184	 247	 39	
 296	 208	 53	
 329	 145	 74	
 317	 271	 85	
 327	 120	 58	
 226	 196	 105	
 364	 174	 96	
 289	 250	 49	
 373	 223	 82	
 295	 233	 101	
 201	 226	 82	
 362	 229	 81	
 190	 189	 84	
 148	 235	 90	
 197	 133	 45	
 175	 277	 84	
 217	 253	 48	
 346	 190	 95	
 223	 230	 62	
 165	 198	 59	
 167	 166	 46	
 319	 160	 62	
 163	 171	 88	
 147	 198	 67	
 342	 170	 56	
 202	 165	 45	
 212	 222	 39	
 238	 235	 57	
 190	 215	 52	
 334	 219	 47	
 281	 141	 46	
 353	 168	 94	
 353	 159	 99	
 231	 196	 53	
 155	 141	 94	
 194	 182	 40	
 206	 247	 90	
 204	 285	 81	
 307	 170	 43	
 323	 221	 42	
 179	 225	 45	
 299	 212	 50	
 309	 277	 99	
 368	 204	 100	
 335	 258	 62	
 310	 172	 42	
 211	 165	 54	
 217	 222	 38	
 292	 262	 84	
 303	 149	 51	
 362	 213	 98	
 197	 158	 72	
 293	 115	 70	
 201	 123	 78	
 300	 244	 53	
 199	 237	 79	
 154	 233	 96	
 355	 219	 74	
 299	 123	 67	
 305	 259	 78	
 223	 117	 49	
 359	 254	 87	
 336	 224	 55	
 331	 260	 55	
 335	 278	 69	
 304	 174	 41	
 205	 292	 83	
 338	 172	 57	
 357	 173	 98	
 339	 196	 91	
 331	 265	 67	
 155	 177	 63	
 165	 197	 58	
 357	 258	 86	
 310	 210	 52	
 206	 290	 87	
 332	 151	 83	
 370	 192	 96	
 156	 265	 97	
 189	 254	 48	
 350	 249	 58	
 226	 238	 103	
 326	 176	 45	
 313	 189	 63	
 315	 166	 76	
 369	 182	 85	
 175	 212	 47	
 283	 142	 47	
 307	 123	 55	
 224	 183	 45	
 319	 203	 87	
 150	 222	 78	
 311	 263	 100	
 188	 134	 51	
 226	 226	 56	
 308	 109	 79	
 270	 125	 44	
 300	 253	 105	
 295	 120	 59	
 327	 233	 92	
 356	 194	 86	
 303	 243	 92	
 286	 207	 36	
 189	 277	 77	
 311	 123	 54	
 325	 108	 77	
 352	 242	 70	
 204	 189	 55	
 182	 153	 52	
 290	 258	 66	
 347	 258	 89	
 336	 211	 83	
 357	 220	 62	
 343	 197	 92	
 296	 235	 77	
 323	 254	 73	
 319	 169	 75	
 305	 262	 84	
 323	 108	 71	
 360	 206	 56	
 348	 239	 102	
 223	 117	 50	
 361	 246	 91	
 347	 260	 83	
 132	 162	 100	
 209	 136	 57	
 301	 234	 71	
 361	 204	 67	
 179	 170	 82	
 180	 236	 104	
 155	 155	 87	
 167	 215	 41	
