 172	 207	 68	
 203	 168	 80	
 194	 159	 79	
 325	 310	 75	
 154	 230	 49	
 229	 294	 78	
 215	 270	 25	
 345	 244	 42	
 320	 298	 82	
 233	 262	 83	
 310	 188	 54	
 206	 154	 88	
 350	 253	 36	
 236	 271	 65	
 152	 227	 44	
 210	 268	 30	
 328	 300	 76	
 154	 264	 62	
 322	 299	 82	
 223	 192	 53	
 317	 298	 48	
 385	 262	 68	
 212	 289	 76	
 332	 195	 55	
 197	 275	 60	
 345	 288	 58	
 211	 242	 27	
 311	 277	 29	
 198	 286	 53	
 353	 236	 54	
 159	 273	 64	
 349	 278	 43	
 325	 300	 66	
 211	 288	 53	
 226	 290	 85	
 195	 313	 78	
 226	 275	 32	
 320	 261	 25	
 375	 280	 59	
 184	 177	 68	
 346	 287	 58	
 207	 205	 39	
 318	 283	 33	
 293	 174	 51	
 359	 282	 55	
 193	 173	 65	
 362	 258	 54	
 210	 213	 46	
 204	 166	 84	
 337	 279	 38	
 336	 257	 26	
 369	 271	 43	
 216	 260	 75	
 197	 182	 64	
 225	 166	 84	
 224	 272	 38	
 168	 244	 56	
 216	 290	 72	
 330	 225	 34	
 184	 163	 86	
 232	 184	 54	
 389	 223	 69	
 367	 280	 55	
 209	 301	 75	
 203	 216	 36	
 192	 201	 37	
 309	 261	 34	
 148	 222	 48	
 348	 249	 35	
 176	 268	 47	
 181	 292	 64	
 316	 291	 40	
 342	 254	 30	
 364	 203	 61	
 369	 229	 42	
 170	 188	 60	
 334	 208	 37	
 163	 237	 41	
 200	 236	 65	
 370	 270	 65	
 330	 186	 43	
 342	 226	 35	
 199	 285	 58	
 379	 222	 73	
 140	 230	 60	
 317	 191	 53	
 356	 269	 40	
 185	 284	 78	
 152	 248	 46	
 362	 260	 51	
 324	 300	 54	
 221	 284	 58	
 217	 236	 34	
 328	 288	 60	
 305	 276	 37	
 352	 236	 34	
 355	 268	 67	
 354	 266	 40	
 324	 310	 87	
 382	 203	 76	
 213	 234	 34	
 211	 225	 33	
 319	 313	 82	
 185	 173	 64	
 154	 263	 62	
 193	 176	 70	
 205	 303	 67	
 186	 198	 41	
 327	 284	 28	
 229	 273	 51	
 318	 248	 31	
 221	 294	 73	
 181	 232	 54	
 229	 273	 33	
 196	 249	 31	
 201	 258	 71	
 204	 279	 44	
 195	 235	 71	
 289	 176	 49	
 184	 280	 38	
 334	 248	 28	
 256	 160	 66	
 343	 311	 77	
 353	 231	 50	
 322	 266	 30	
 371	 290	 75	
 392	 206	 77	
 225	 268	 80	
 323	 276	 37	
 398	 237	 76	
 324	 303	 46	
 312	 244	 28	
 373	 226	 64	
 340	 255	 26	
 204	 174	 59	
 187	 289	 43	
 378	 278	 78	
 195	 192	 45	
 369	 205	 60	
 314	 299	 58	
 319	 306	 65	
 202	 272	 57	
 207	 234	 30	
 193	 243	 70	
 378	 232	 51	
 354	 174	 59	
 195	 242	 29	
 177	 279	 57	
 337	 235	 31	
 344	 285	 54	
 345	 314	 79	
 364	 230	 48	
 346	 174	 62	
 327	 262	 32	
 198	 294	 39	
 170	 274	 38	
 226	 246	 39	
 152	 255	 66	
 356	 295	 48	
 324	 257	 24	
 394	 240	 65	
 190	 217	 42	
 201	 163	 83	
 352	 294	 69	
 304	 193	 46	
 363	 278	 79	
 199	 299	 38	
 317	 283	 35	
 318	 302	 72	
 370	 181	 71	
 193	 166	 71	
 317	 283	 32	
 185	 168	 81	
 156	 288	 73	
 360	 300	 82	
 197	 264	 28	
 368	 269	 44	
 196	 229	 38	
 239	 179	 53	
 182	 268	 30	
 363	 290	 50	
 328	 169	 61	
 232	 261	 34	
 351	 233	 39	
 190	 254	 28	
 382	 291	 83	
 328	 173	 61	
 142	 242	 73	
 310	 194	 45	
 187	 275	 56	
 364	 247	 38	
 221	 168	 59	
 250	 167	 59	
 198	 197	 57	
 331	 202	 38	
 221	 261	 37	
 319	 297	 45	
 373	 226	 71	
 377	 276	 62	
 222	 283	 43	
 218	 295	 70	
 184	 191	 68	
 334	 188	 58	
 242	 171	 57	
 362	 216	 55	
 354	 302	 55	
 167	 216	 53	
 316	 217	 39	
 375	 285	 82	
 208	 250	 34	
 331	 289	 31	
 321	 302	 51	
 197	 281	 35	
 367	 210	 66	
 350	 233	 40	
 346	 256	 29	
 225	 200	 54	
 373	 253	 48	
 381	 275	 77	
 355	 293	 84	
 221	 286	 82	
 169	 156	 88	
 215	 265	 76	
 190	 202	 62	
 329	 310	 68	
 198	 297	 81	
 356	 289	 51	
 178	 189	 47	
 318	 251	 33	
 178	 308	 88	
 160	 270	 42	
 377	 264	 72	
 183	 257	 52	
 218	 256	 27	
 174	 236	 35	
 355	 224	 54	
 187	 187	 74	
 307	 177	 59	
 214	 280	 31	
 318	 209	 36	
 328	 293	 44	
 305	 267	 26	
 337	 296	 42	
 337	 277	 33	
 185	 283	 78	
 236	 274	 42	
 393	 240	 73	
 317	 294	 68	
 210	 236	 30	
 346	 187	 54	
 191	 230	 46	
 198	 203	 51	
 325	 176	 61	
 169	 290	 53	
 180	 195	 49	
 329	 196	 48	
 164	 239	 53	
 154	 207	 55	
 156	 226	 57	
 316	 279	 48	
 178	 256	 32	
 294	 172	 55	
 212	 172	 55	
 396	 237	 75	
 306	 265	 27	
 144	 254	 67	
 190	 283	 34	
 163	 271	 60	
 333	 164	 66	
 357	 268	 63	
 238	 275	 90	
 329	 197	 47	
 335	 266	 25	
 206	 281	 47	
 212	 291	 51	
 354	 288	 50	
 222	 188	 72	
 213	 191	 49	
 313	 234	 41	
 214	 221	 38	
 182	 190	 52	
 353	 196	 42	
 153	 258	 71	
 183	 176	 80	
