 296	 305	 60	
 295	 309	 66	
 320	 280	 20	
 175	 275	 63	
 191	 301	 47	
 290	 282	 19	
 301	 214	 30	
 207	 298	 42	
 298	 304	 69	
 219	 309	 65	
 302	 247	 22	
 226	 140	 72	
 324	 281	 68	
 328	 215	 42	
 194	 155	 62	
 209	 275	 22	
 300	 312	 36	
 211	 309	 62	
 194	 156	 62	
 218	 193	 52	
 294	 279	 16	
 235	 261	 62	
 286	 295	 67	
 186	 295	 50	
 233	 271	 56	
 205	 268	 55	
 351	 258	 36	
 203	 278	 49	
 192	 256	 23	
 229	 281	 52	
 303	 288	 15	
 224	 216	 30	
 239	 247	 16	
 182	 254	 59	
 355	 207	 54	
 326	 205	 33	
 168	 249	 66	
 195	 190	 40	
 335	 231	 36	
 189	 153	 62	
 171	 184	 61	
 323	 223	 25	
 294	 310	 40	
 214	 207	 41	
 304	 306	 49	
 191	 282	 52	
 333	 301	 57	
 296	 290	 23	
 327	 269	 20	
 331	 302	 41	
 354	 261	 69	
 312	 188	 34	
 345	 260	 46	
 336	 286	 26	
 350	 237	 58	
 308	 238	 29	
 260	 174	 44	
 345	 249	 54	
 218	 138	 68	
 193	 234	 22	
 222	 243	 23	
 328	 279	 29	
 323	 308	 61	
 324	 304	 28	
 310	 321	 60	
 180	 239	 28	
 304	 276	 67	
 336	 290	 33	
 308	 298	 25	
 329	 265	 28	
 356	 237	 48	
 165	 237	 40	
 307	 310	 33	
 182	 242	 60	
 335	 300	 43	
 225	 155	 68	
 332	 224	 31	
 340	 274	 58	
 235	 287	 35	
 342	 266	 45	
 210	 282	 18	
 208	 253	 17	
 336	 201	 44	
 334	 306	 58	
 323	 264	 21	
 194	 192	 47	
 219	 169	 42	
 220	 260	 13	
 210	 284	 33	
 341	 250	 23	
 350	 266	 32	
 305	 175	 45	
 303	 254	 23	
 219	 264	 46	
 202	 239	 29	
 186	 296	 50	
 325	 289	 57	
 183	 290	 39	
 208	 230	 19	
 331	 269	 27	
 220	 215	 23	
 229	 158	 64	
 228	 166	 46	
 165	 248	 75	
 223	 240	 17	
 168	 248	 38	
 226	 240	 20	
 297	 260	 11	
 351	 268	 59	
 292	 309	 60	
 344	 283	 63	
 237	 254	 18	
 186	 194	 37	
 330	 301	 29	
 294	 309	 37	
 347	 263	 66	
 192	 219	 25	
 184	 246	 23	
 236	 257	 21	
 250	 174	 49	
 222	 238	 62	
 337	 174	 50	
 188	 250	 43	
 183	 273	 27	
 301	 237	 20	
 313	 232	 25	
 207	 196	 38	
 237	 261	 17	
 335	 263	 65	
 230	 133	 71	
 332	 282	 40	
 222	 288	 33	
 324	 304	 64	
 208	 286	 34	
 244	 263	 21	
 344	 255	 59	
 331	 276	 36	
 189	 262	 28	
 190	 291	 36	
 323	 294	 22	
 199	 155	 70	
 193	 189	 48	
 287	 261	 15	
 175	 258	 27	
 202	 300	 57	
 314	 277	 13	
 220	 267	 16	
 242	 253	 23	
 298	 309	 50	
 302	 319	 56	
 351	 251	 49	
 200	 194	 33	
 341	 274	 24	
 218	 164	 56	
 254	 169	 51	
 204	 265	 19	
 354	 227	 59	
 198	 291	 38	
 161	 236	 40	
 334	 212	 32	
 209	 225	 42	
 224	 300	 40	
 225	 174	 37	
 334	 305	 59	
 314	 305	 42	
 224	 275	 66	
 342	 271	 64	
 310	 317	 46	
 237	 244	 25	
 230	 289	 32	
 325	 299	 27	
 325	 309	 62	
 322	 217	 27	
 179	 230	 65	
 294	 313	 70	
 177	 223	 37	
 343	 253	 47	
 234	 187	 49	
 163	 229	 55	
 316	 264	 26	
 224	 284	 20	
 295	 193	 38	
 189	 184	 62	
 304	 256	 15	
 325	 273	 56	
 186	 215	 47	
 203	 277	 27	
 355	 223	 40	
 176	 302	 67	
 321	 193	 43	
 224	 210	 28	
 218	 170	 51	
 348	 279	 36	
 220	 271	 34	
 185	 231	 69	
 296	 243	 15	
 194	 269	 62	
 216	 167	 62	
 326	 269	 19	
 299	 293	 55	
 343	 207	 43	
 172	 219	 56	
 187	 226	 34	
 339	 272	 25	
 343	 265	 41	
 223	 301	 40	
 228	 182	 50	
 328	 242	 48	
 223	 309	 60	
 189	 310	 56	
 193	 302	 61	
 227	 249	 15	
 198	 162	 54	
 221	 275	 16	
 205	 266	 18	
 339	 158	 57	
 197	 161	 54	
 209	 226	 43	
 200	 306	 68	
 344	 282	 39	
 352	 222	 38	
 302	 240	 21	
 200	 282	 23	
 207	 300	 56	
 246	 191	 38	
 205	 304	 46	
 222	 255	 31	
 341	 290	 72	
 237	 190	 37	
 231	 138	 72	
 210	 309	 64	
 239	 156	 59	
 231	 268	 30	
 192	 178	 46	
