 322	 266	 30	
 371	 290	 75	
 392	 206	 77	
 225	 268	 80	
 323	 276	 37	
 207	 205	 39	
 379	 222	 73	
 398	 237	 76	
 324	 303	 46	
 312	 244	 28	
 373	 226	 64	
 340	 255	 26	
 204	 174	 59	
 334	 248	 28	
 187	 289	 43	
 370	 270	 65	
 378	 278	 78	
 320	 298	 82	
 195	 192	 45	
 369	 205	 60	
 314	 299	 58	
 176	 268	 47	
 319	 306	 65	
 202	 272	 57	
 207	 234	 30	
 193	 243	 70	
 378	 232	 51	
 354	 174	 59	
 293	 174	 51	
 217	 236	 34	
 345	 244	 42	
 195	 242	 29	
 177	 279	 57	
 337	 235	 31	
 344	 285	 54	
 353	 231	 50	
 345	 314	 79	
 364	 230	 48	
 346	 174	 62	
 209	 301	 75	
 154	 263	 62	
 350	 253	 36	
 327	 262	 32	
 318	 283	 33	
 198	 294	 39	
 170	 274	 38	
 226	 246	 39	
 152	 255	 66	
 184	 177	 68	
 356	 295	 48	
 324	 257	 24	
 394	 240	 65	
 190	 217	 42	
 203	 216	 36	
 201	 163	 83	
 352	 294	 69	
 316	 291	 40	
 289	 176	 49	
 304	 193	 46	
 363	 278	 79	
 199	 299	 38	
 317	 283	 35	
 318	 302	 72	
 370	 181	 71	
 193	 166	 71	
 317	 283	 32	
 311	 277	 29	
 317	 191	 53	
 185	 168	 81	
 318	 248	 31	
 156	 288	 73	
 360	 300	 82	
 226	 275	 32	
 232	 184	 54	
 197	 264	 28	
