 323.000000	 264.000000	 30.000000	
 371.000000	 290.000000	 76.000000	
 392.000000	 205.000000	 77.000000	
 226.000000	 268.000000	 81.000000	
 324.000000	 276.000000	 37.000000	
 208.000000	 203.000000	 39.000000	
 380.000000	 222.000000	 74.000000	
 400.000000	 235.000000	 77.000000	
 325.000000	 303.000000	 47.000000	
 313.000000	 243.000000	 28.000000	
 372.000000	 224.000000	 65.000000	
 341.000000	 252.000000	 27.000000	
 204.000000	 172.000000	 60.000000	
 335.000000	 246.000000	 29.000000	
 187.000000	 289.000000	 44.000000	
 369.000000	 268.000000	 66.000000	
 378.000000	 278.000000	 79.000000	
 321.000000	 297.000000	 82.000000	
 195.000000	 192.000000	 46.000000	
 369.000000	 205.000000	 61.000000	
 315.000000	 300.000000	 59.000000	
 176.000000	 268.000000	 48.000000	
 318.000000	 308.000000	 67.000000	
 201.000000	 273.000000	 58.000000	
 208.000000	 233.000000	 30.000000	
 194.000000	 241.000000	 71.000000	
 377.000000	 228.000000	 51.000000	
 353.000000	 173.000000	 60.000000	
 290.000000	 171.000000	 53.000000	
 217.000000	 234.000000	 35.000000	
 346.000000	 242.000000	 43.000000	
 195.000000	 241.000000	 29.000000	
 177.000000	 279.000000	 58.000000	
 337.000000	 233.000000	 31.000000	
 344.000000	 283.000000	 54.000000	
 351.000000	 228.000000	 51.000000	
 346.000000	 313.000000	 79.000000	
 364.000000	 227.000000	 49.000000	
 345.000000	 172.000000	 64.000000	
 209.000000	 301.000000	 75.000000	
 153.000000	 263.000000	 62.000000	
 350.000000	 251.000000	 36.000000	
 328.000000	 260.000000	 33.000000	
 319.000000	 283.000000	 33.000000	
 198.000000	 294.000000	 40.000000	
 170.000000	 273.000000	 38.000000	
 227.000000	 245.000000	 39.000000	
 152.000000	 255.000000	 67.000000	
 184.000000	 177.000000	 68.000000	
 357.000000	 294.000000	 49.000000	
 324.000000	 255.000000	 24.000000	
 395.000000	 238.000000	 67.000000	
 190.000000	 216.000000	 42.000000	
 204.000000	 214.000000	 36.000000	
 202.000000	 162.000000	 84.000000	
 351.000000	 294.000000	 71.000000	
 317.000000	 291.000000	 41.000000	
 286.000000	 175.000000	 50.000000	
 305.000000	 193.000000	 46.000000	
 364.000000	 278.000000	 80.000000	
 200.000000	 301.000000	 41.000000	
 319.000000	 281.000000	 36.000000	
 318.000000	 302.000000	 72.000000	
 369.000000	 178.000000	 72.000000	
 193.000000	 166.000000	 72.000000	
 318.000000	 283.000000	 32.000000	
 313.000000	 276.000000	 30.000000	
 314.000000	 189.000000	 54.000000	
 185.000000	 166.000000	 82.000000	
 318.000000	 247.000000	 31.000000	
 156.000000	 289.000000	 73.000000	
 361.000000	 300.000000	 84.000000	
 225.000000	 275.000000	 32.000000	
 234.000000	 184.000000	 54.000000	
 197.000000	 264.000000	 29.000000	
